round_id,episode_id,episode_number,title,published_at,public_figure,participants,winners,is_tie,playable,confidence,spotify_url,audio_url
ko-275,275,158,"#158: A CPI, o impeachment e a descarga",2021-07-09T10:30:00-03:00,Luiz Henrique Mandetta,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.98,,https://traffic.megaphone.fm/NPP7448174602.mp3?updated=1712596882
ko-274,274,159,"#159: Militares blefam, civis pagam pra ver",2021-07-16T10:27:00-03:00,Marco Feliciano,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/1VaHoYeow5FrlsOT6lmMdv,https://traffic.megaphone.fm/NPP4644887725.mp3?updated=1712595535
ko-273,273,160,#160: Arenão toma poder dos militares,2021-07-23T10:11:00-03:00,Luciano Hang,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.97,,https://traffic.megaphone.fm/NPP4476654534.mp3?updated=1712346698
ko-272,272,161,"#161: Bolsonaro, o Arenão e suas obras",2021-07-30T10:31:00-03:00,Abraham Weintraub,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,true,true,0.94,https://open.spotify.com/episode/2uzpyXBy8V083noSrykk8m,https://traffic.megaphone.fm/NPP2345518162.mp3?updated=1712346647
ko-271,271,162,#162: O vale-tudo de Bolsonaro,2021-08-06T10:33:00-03:00,Lobão,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.98,https://open.spotify.com/episode/4yLexZdojwx37UBStpYCkC,https://traffic.megaphone.fm/NPP5411155112.mp3?updated=1712346606
ko-270,270,163,#163: Bolsonaro engolido pela própria fumaça,2021-08-13T10:38:00-03:00,Luiz Henrique Mandetta,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.98,https://open.spotify.com/episode/48lp2gV95Pqa1DwFUuijgP,https://traffic.megaphone.fm/NPP9040133484.mp3?updated=1712346570
ko-269,269,164,#164: Bolsonaro abandona seus caninos,2021-08-20T10:36:00-03:00,Gilberto Kassab,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,Ana Clara Costa,false,true,0.98,https://open.spotify.com/episode/0FR2uLQd75TqYSKlJzFDuO,https://traffic.megaphone.fm/NPP6479245280.mp3?updated=1712346530
ko-268,268,165,#165: Rachadinha ou morte,2021-08-27T10:35:00-03:00,Roberto Justus,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,José Roberto de Toledo,false,true,0.99,https://open.spotify.com/episode/0ZISy2l2umXZSzaplKBpHd,https://traffic.megaphone.fm/NPP4044937662.mp3?updated=1712346490
ko-267,267,166,#166: Em marcha para a escuridão,2021-09-03T10:32:00-03:00,Marcos Pontes,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,José Roberto de Toledo,false,true,0.99,https://open.spotify.com/episode/36aFNZ2DQBN4RRoXpaKc4X,https://traffic.megaphone.fm/NPP3711849018.mp3?updated=1712346425
ko-266,266,167,#167: Bolsonaro ressuscita Temer,2021-09-10T10:34:13-03:00,Bia Kicis,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,José Roberto de Toledo,false,true,0.99,https://open.spotify.com/episode/74oAuGh22lYaI5SMYZ7Ngv,https://traffic.megaphone.fm/NPP1737584232.mp3?updated=1698090565
ko-265,265,168,#168: Bolsonaro janta os salvadores da pátria,2021-09-17T10:26:00-03:00,Paulo Skaf,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,,false,false,0.95,https://open.spotify.com/episode/2hqb0voqQD4nYkkRjQvWwU,https://traffic.megaphone.fm/NPP5300855455.mp3?updated=1712346313
ko-264,264,169,#169: O vírus mal-disfarçado do bolsonarismo,2021-09-24T10:25:00-03:00,Mário Frias,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.96,https://open.spotify.com/episode/7wO8Cuk9FTEphowlg2Ysr8,https://traffic.megaphone.fm/NPP6080037766.mp3?updated=1712345958
ko-263,263,170,#170: Tempestade de areia sobre o Planalto,2021-10-01T10:20:00-03:00,Sérgio Malandro,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.98,,https://traffic.megaphone.fm/NPP5734415600.mp3?updated=1712344348
ko-262,262,171,#171: Paulo Guedes cai do paraíso fiscal no colo do Arenão,2021-10-08T10:36:23-03:00,Frederique Wassef,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.93,https://open.spotify.com/episode/062fG4vES9ntxcU55ub8HF,https://traffic.megaphone.fm/NPP8970800452.mp3?updated=1698090561
ko-261,261,172,"#172: Falta comida, sobra apetite",2021-10-15T10:25:00-03:00,Barbara Gancia,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.74,https://open.spotify.com/episode/4RIzEb6zqaupYEJxEJNNFI,https://traffic.megaphone.fm/NPP8596909345.mp3?updated=1712344209
ko-260,260,173,#173: Bolsonaro fura e Guedes bate no teto,2021-10-22T09:42:00-03:00,,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.97,https://open.spotify.com/episode/2GBHWvqm3MH1q5sq7pcCYx,https://traffic.megaphone.fm/NPP6875925503.mp3?updated=1712343935
ko-259,259,174,#174: Bolsonaro e o “tudo por dinheiro”,2021-10-29T09:25:00-03:00,Wagner Moura,Fernando de Barros e Silva; José Roberto de Toledo; Thaís Oyama; Bernardo Esteves,Thaís Oyama,false,true,0.99,https://open.spotify.com/episode/5S2ES8M3YXqoXof0hPDMNH,https://traffic.megaphone.fm/NPP1400682658.mp3?updated=1712343869
ko-258,258,175,#175: Fome de poder,2021-11-05T10:43:00-03:00,Romeu Zema,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky; Bernardo Esteves,Thais Bilenky,false,true,0.98,https://open.spotify.com/episode/4lqqbdQ1Q92U8NDUzXsheu,https://traffic.megaphone.fm/NPP7670316291.mp3?updated=1712343758
ko-257,257,176,"#176: O Boy, o boi e o gado",2021-11-12T10:50:00-03:00,Aécio Neves,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky; Bernardo Esteves,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/1gDnPdTqCcigfkZ6ElwHiX,https://traffic.megaphone.fm/NPP5850824661.mp3?updated=1712343478
ko-256,256,177,#177: Lula ocupa vácuo deixado por Bolsonaro,2021-11-19T10:50:00-03:00,Joaquim Leite,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.97,https://open.spotify.com/episode/7rKRF0ZjcJEJ1F9IyatOPP,https://traffic.megaphone.fm/NPP2265567672.mp3?updated=1712343434
ko-254,254,178,#178: Bolsonaro x Moro na segunda via; PSDB na quarta,2021-11-26T10:50:00-03:00,Anitta,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.85,https://open.spotify.com/episode/7IRb1kr9ldymho5k4dn9Zu,https://traffic.megaphone.fm/NPP2994200144.mp3?updated=1712343385
ko-252,252,179,#179: Tem um ômicron no caminho de Bolsonaro,2021-12-03T10:50:00-03:00,Aldo Rebelo,Fernando de Barros e Silva; José Roberto de Toledo; Thaís Oyama,José Roberto de Toledo,false,true,0.95,https://open.spotify.com/episode/0pnItEjcBB8Uyt3OT7R06U,https://traffic.megaphone.fm/NPP8418488000.mp3?updated=1712343285
ko-250,250,180,#180: A chance de Lula/Bolsonaro e a vulnerabilidade de Moro,2021-12-10T10:50:00-03:00,General Santos Cruz,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/75rdky8UkYaqp3NaZyXigQ,https://traffic.megaphone.fm/NPP6598378167.mp3?updated=1712343100
ko-248,248,181,#181: O duopólio das intenções de voto e suas alianças,2021-12-17T10:50:00-03:00,Eduardo Suplicy,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,true,true,0.78,https://open.spotify.com/episode/3NfZ28kQadcxewWoyDlLVU,https://traffic.megaphone.fm/NPP3733116152.mp3?updated=1712343056
ko-246,246,182,#182: A negligência do atirador de facas,2022-01-07T10:50:00-03:00,Bia Kicis,José Roberto de Toledo; Thais Bilenky; Ana Clara Costa,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/5p1lkN5yYaIQfUqIG1RTP3,https://traffic.megaphone.fm/NPP9666435864.mp3?updated=1712342933
ko-245,245,183,#183: Surfando a Ômicron no escuro,2022-01-14T10:50:00-03:00,Anthony Garotinho,José Roberto de Toledo; Thais Bilenky; Ana Clara Costa,,false,false,0.98,https://open.spotify.com/episode/7IakBL5CFmMvPMgYGKWzvd,https://traffic.megaphone.fm/NPP7524757192.mp3?updated=1712342555
ko-244,244,184,#184: Quem ganha e quem perde na pandemia,2022-01-21T10:50:00-03:00,Leda Nagle,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.94,https://open.spotify.com/episode/2pGQIjSwBsNN141M0bCr9K,https://traffic.megaphone.fm/NPP5287486820.mp3?updated=1712342508
ko-243,243,185,#185: Os negacionistas e seu destino,2022-01-28T10:50:00-03:00,Ciro Nogueira,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/3dUV5yldCAJYoRBSsyJPIg,https://traffic.megaphone.fm/NPP3928336708.mp3?updated=1712342463
ko-242,242,186,#186: A urna e o taco de beisebol,2022-02-04T10:50:00-03:00,Lucélia Santos,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.99,https://open.spotify.com/episode/2ZhujizkQTcMl5UKNfLB1q,https://traffic.megaphone.fm/NPP8424875157.mp3?updated=1712279846
ko-241,241,187,"#187: Tiros, nazismo, doses e mais doses",2022-02-11T10:50:00-03:00,Álvaro Dias,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva; José Roberto de Toledo,true,true,0.97,https://open.spotify.com/episode/1QbhvNAp83Cp1kxIPShXJQ,https://traffic.megaphone.fm/NPP3005545382.mp3?updated=1712279801
ko-240,240,188,#188: O viajante inútil e a tragédia,2022-02-18T10:50:00-03:00,Tarcísio Gomes de Freitas,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.98,https://open.spotify.com/episode/3Jf753kQgRQLc66SWAYtqA,https://traffic.megaphone.fm/NPP6904731938.mp3?updated=1712279764
ko-239,239,189,"#189: A guerra, as armas e a dama de vermelho",2022-02-25T10:50:00-03:00,João Roma,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.99,,https://traffic.megaphone.fm/NPP9842397787.mp3?updated=1712279055
ko-238,238,190,#190: A guerra e suas narrativas,2022-03-04T10:50:00-03:00,Bia Doria,Fernando de Barros e Silva; Thais Bilenky; Ana Clara Costa,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/1AiDGU79YcvyqBJOSR8gbR,https://traffic.megaphone.fm/NPP1396218708.mp3?updated=1712279012
ko-237,237,191,"#191: O machismo, a guerra e uma nova esquerda",2022-03-11T10:50:00-03:00,Sérgio Reis,Fernando de Barros e Silva; Thais Bilenky,,false,false,0.95,,https://traffic.megaphone.fm/NPP1839205434.mp3?updated=1712278935
ko-236,236,192,#192: O aumento na bomba e o reflexo nas urnas,2022-03-18T10:50:00-03:00,Rui Falcão,Fernando de Barros e Silva; Thais Bilenky; Ana Clara Costa,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/4H12YhoCrWvZGaA7WHh1l8,https://traffic.megaphone.fm/NPP6098667978.mp3?updated=1712278839
ko-235,235,193,#193: Pastores no MEC e as eleições,2022-03-25T10:50:00-03:00,Fabrício Queiroz,Fernando de Barros e Silva; Thais Bilenky; Ana Clara Costa,Ana Clara Costa,false,true,0.99,https://open.spotify.com/episode/3lSuqH1PiEQi5nTtF0SSwX,https://traffic.megaphone.fm/NPP5242731931.mp3?updated=1712278603
ko-234,234,194,#194: Entre blefes e bravatas,2022-04-01T10:50:00-03:00,Cláudio Castro,Fernando de Barros e Silva; Thais Bilenky; Ana Clara Costa,,false,false,0.96,https://open.spotify.com/episode/66iOjaLtVkdCFYLWuENfHx,https://traffic.megaphone.fm/NPP7048463281.mp3?updated=1698090536
ko-233,233,195,#195: Montado na caquistocracia,2022-04-08T10:50:00-03:00,Rodrigo Maia,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.96,https://open.spotify.com/episode/4wtbvCgsEB38Jq5xgvR8WL,https://traffic.megaphone.fm/NPP7410413474.mp3?updated=1712276547
ko-232,232,196,"#196: Sem escolas, com viagra",2022-04-15T09:53:07-03:00,Luiz Henrique Mandetta,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.99,https://open.spotify.com/episode/7ASlNzEgChCIsUTITwnByE,https://traffic.megaphone.fm/NPP7358498927.mp3?updated=1698090535
ko-231,231,197,#197: Bolsonaro e as sombras,2022-04-22T10:50:00-03:00,Gregório do Vivier,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.95,https://open.spotify.com/episode/1cLhoHYi4bvgi319Z8YXNu,https://traffic.megaphone.fm/NPP8093706304.mp3?updated=1712268559
ko-230,230,198,#198: O Twitter sou eu,2022-04-29T10:50:00-03:00,Michelle Bolsonaro,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.98,,https://traffic.megaphone.fm/NPP4603209706.mp3?updated=1712268497
ko-229,229,199,"#199: Bolsonaro, o sapo e a panela",2022-05-06T10:50:00-03:00,Heloísa Helena,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.97,https://open.spotify.com/episode/7CB5rwHbWX2DQYq8TGyjqY,https://traffic.megaphone.fm/NPP7396704830.mp3?updated=1712268232
ko-228,228,200,#200: A bomba de Bolsonaro,2022-05-13T10:50:00-03:00,Rodrigo Garcia,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.97,https://open.spotify.com/episode/1LZuGZtP4WdOvr7SZern7t,https://traffic.megaphone.fm/NPP6795255424.mp3?updated=1712267765
ko-227,227,201,"#201: Se ganhar, leva?",2022-05-20T10:50:00-03:00,Pastor Henrique Vieira,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,,false,false,0.98,,https://traffic.megaphone.fm/NPP1921276562.mp3?updated=1712267623
ko-226,226,202,"#202: BolsoCastro, Boy e Bala",2022-05-27T10:50:00-03:00,Fabiano Guimarães,Fernando de Barros e Silva; José Roberto de Toledo; Ana Clara Costa,Ana Clara Costa,false,true,0.99,https://open.spotify.com/episode/5mB1Op9OzrSOPQH92y6H18,https://traffic.megaphone.fm/NPP8465342930.mp3?updated=1712267585
ko-225,225,203,#203: A mamata do circo sem pão,2022-06-03T10:50:00-03:00,Eduardo Cunha,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.9,https://open.spotify.com/episode/1lgB7o56jItUQ8wpusbZgC,https://traffic.megaphone.fm/NPP9433463940.mp3?updated=1698090528
ko-224,224,204,#204: O desaparecimento da vergonha,2022-06-10T10:50:00-03:00,Tiago Leifert,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.95,https://open.spotify.com/episode/5OHycjRPxR8DpJFHIgeehG,https://traffic.megaphone.fm/NPP7365162586.mp3?updated=1698090526
ko-223,223,205,#205: Pelados em Brasília,2022-06-17T10:50:00-03:00,Renan Bolsonaro,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.96,https://open.spotify.com/episode/52jOCh0uhzbRMrv95gY7xD,https://traffic.megaphone.fm/NPP2417111390.mp3?updated=1712265127
ko-222,222,206,#206: O inverno de Bolsonaro,2022-06-24T12:22:00-03:00,Supla,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.97,https://open.spotify.com/episode/0IVxk6Nq6wONcVtRv18Z3I,https://traffic.megaphone.fm/NPP8289018939.mp3?updated=1712265028
ko-221,221,207,#207: Voto impresso em papel-moeda,2022-07-01T10:50:00-03:00,Frederick Wassef,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.98,https://open.spotify.com/episode/7ACUjigjoux3WcADxbD8dx,https://traffic.megaphone.fm/NPP9844664106.mp3?updated=1712264909
ko-220,220,208,#208: Naufrágio à vista,2022-07-08T10:50:00-03:00,Marcelo Crivella,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva,false,true,0.98,https://open.spotify.com/episode/3iUEHwRyywc8rsSGDYKx2O,https://traffic.megaphone.fm/NPP1867028564.mp3?updated=1712264842
ko-219,219,209,"#209: Milicianismo, bala e voto",2022-07-15T10:50:00-03:00,Bia Kicis,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.98,https://open.spotify.com/episode/4wWyOipUCJk3ioSkgqoD8o,https://traffic.megaphone.fm/NPP5569357497.mp3?updated=1698090522
ko-218,218,210,#210: O circo do golpe,2022-07-22T10:43:00-03:00,Rogério Marinho,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.97,https://open.spotify.com/episode/1RTcQyaGxEe68uq5GSuP9X,https://traffic.megaphone.fm/NPP3272534298.mp3?updated=1698090521
ko-217,217,211,#211: Onze de Agosto surpreende Sete de Setembro,2022-07-29T10:50:00-03:00,Janaína Paschoal,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.96,https://open.spotify.com/episode/72WvpiAPO7o3hfQK7E6NTB,https://traffic.megaphone.fm/NPP4863990359.mp3?updated=1698090520
ko-216,216,212,#212: A escalada macabra de Bolsonaro,2022-08-05T10:50:00-03:00,Tom Zé,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.99,https://open.spotify.com/episode/4Kk1kdz0rbrphCa4pSqSOs,https://traffic.megaphone.fm/NPP4757817812.mp3?updated=1698090519
ko-214,214,213,"#213: Democracia, milícia e os golpes de Bolsonaro",2022-08-12T10:06:00-03:00,Luiz Felipe de Orleans e Bragança,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/6gKCzVcBjsOYUKQwhOapba,https://traffic.megaphone.fm/NPP8293551417.mp3?updated=1712264000
ko-213,213,214,"#214: Deus, o cabo eleitoral",2022-08-19T10:50:00-03:00,Rosângela Moro,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.98,https://open.spotify.com/episode/2wbcpyAgmCCOB3W4GsqxOD,https://traffic.megaphone.fm/NPP6729557586.mp3?updated=1712263939
ko-212,212,215,#215: A hora da tevê,2022-08-26T10:50:00-03:00,Fernando Collor de Mello,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.99,,https://traffic.megaphone.fm/NPP7431297776.mp3?updated=1698090516
ko-211,211,216,#216: Bolsonaro e o medo de mulher,2022-09-03T15:43:00-03:00,Marco Aurélio Mello,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva; José Roberto de Toledo,true,true,0.98,https://open.spotify.com/episode/4RrJDfz5Tm3cVWR6AgKGV7,https://traffic.megaphone.fm/NPP6692284261.mp3?updated=1698090515
ko-210,210,216,#216 Bolsonaro e o medo de mulher,2022-09-03T17:32:00-03:00,Marco Aurélio Mello,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva; José Roberto de Toledo,true,true,0.96,https://open.spotify.com/episode/4RrJDfz5Tm3cVWR6AgKGV7,https://traffic.megaphone.fm/NPP6347688953.mp3?updated=1712263746
ko-209,209,217,"#217: Beijos, princesas e rainhas #sqn",2022-09-09T10:50:00-03:00,Luiz Felipe Dávila,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Fernando de Barros e Silva; Thais Bilenky,true,true,0.98,https://open.spotify.com/episode/0OQLZnWBX5gKDROWpu66CN,https://traffic.megaphone.fm/NPP4011353825.mp3?updated=1712263599
ko-208,208,218,"#218: O medo, as armas e a urna",2022-09-16T10:50:00-03:00,Sérgio Etchegoyen,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.96,https://open.spotify.com/episode/2VwwiqtIf3eFNoX47qxVn8,https://traffic.megaphone.fm/NPP6252404527.mp3?updated=1712263566
ko-207,207,219,"#219: Lula, Bolsonaro e o teto baixo",2022-09-23T10:50:00-03:00,Márcio França,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,,false,false,0.96,https://open.spotify.com/episode/2KTGGVTJKWo0FOSZNVZVIl,https://traffic.megaphone.fm/NPP3466195345.mp3?updated=1712263523
ko-206,206,220,"#220: As pesquisas, o debate e a bagunça",2022-09-30T10:50:00-03:00,Felipe Neto,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,Thais Bilenky,false,true,0.99,https://open.spotify.com/episode/5SnwD1CjAtpxJCc0F0W2K7,https://traffic.megaphone.fm/NPP9554409953.mp3?updated=1712262420
ko-205,205,221,#221: A luta final,2022-10-07T10:50:00-03:00,Arthur do Val,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo,false,true,0.98,https://open.spotify.com/episode/7fSEp1CEapVEQSP0jDrt22,https://traffic.megaphone.fm/NPP6575505552.mp3?updated=1712262146
ko-204,204,222,"#222: Lula, o falso messias e a reatância",2022-10-14T10:50:00-03:00,Nikolas Ferreira,Fernando de Barros e Silva; José Roberto de Toledo; Thais Bilenky,José Roberto de Toledo; Thais Bilenky,true,true,0.96,https://open.spotify.com/episode/1PjAp6xSI0lArOXOlceILI,https://traffic.megaphone.fm/NPP6710835599.mp3?updated=1712262062
